species;order;family;temperature;int_rate;int_rate_se;sample_size;reference;doi;observations_i;observations_ii;feed_guild;source_dataset;lat;lon;body_length_mm;type_length;source_length
Oligonychus litchii;Acari;Tetranychidae;32;0.0292;0.0231;18;chen2016;10.1016/j.aspen.2016.01.004;;;sucker;this study;22.61197;120.56687;0.35;female;
Grapholita molesta;Lepidoptera;Tortricidae;19;0.02054;0.00029;;chen2019;10.1017/S0007485318000469;;;fruit borer;this study;36.70842567;117.0775548;12;larvae;CABI
Grapholita molesta;Lepidoptera;Tortricidae;22;0.048603;0.00026;;chen2019;10.1017/S0007485318000469;;;fruit borer;this study;36.70842567;117.0775548;12;larvae;CABI
Grapholita molesta;Lepidoptera;Tortricidae;25;0.06576;0.00082;;chen2019;10.1017/S0007485318000469;;;fruit borer;this study;36.70842567;117.0775548;12;larvae;CABI
Grapholita molesta;Lepidoptera;Tortricidae;28;0.04503;0.00096;;chen2019;10.1017/S0007485318000469;;;fruit borer;this study;36.70842567;117.0775548;12;larvae;CABI
Grapholita molesta;Lepidoptera;Tortricidae;31;-0.00826;0.0008;;chen2019;10.1017/S0007485318000469;;;fruit borer;this study;36.70842567;117.0775548;12;larvae;CABI
Agriphila aeneociliella;Lepidoptera;Crambidae;18;0.03;0.001;40;chi2016;10.1111/afe.12151;;;leaf chewer;this study;37.1823;119.93251;12;wingspan;
Agriphila aeneociliella;Lepidoptera;Crambidae;20;0.03;0.0013;28;chi2016;10.1111/afe.12151;;;leaf chewer;this study;37.1823;119.93251;12;wingspan;
Agriphila aeneociliella;Lepidoptera;Crambidae;23;0.0368;0.0012;40;chi2016;10.1111/afe.12151;;;leaf chewer;this study;37.1823;119.93251;12;wingspan;
Agriphila aeneociliella;Lepidoptera;Crambidae;25;0.0353;0.0015;25;chi2016;10.1111/afe.12151;;;leaf chewer;this study;37.1823;119.93251;12;wingspan;
Agriphila aeneociliella;Lepidoptera;Crambidae;27;0.0293;0.0017;21;chi2016;10.1111/afe.12151;;;leaf chewer;this study;37.1823;119.93251;12;wingspan;
Bactrocera zonata;Diptera;Tephritidae;20;0.02;0.003;10;choudary2020;10.1007/s12600-019-00777-4;;;fruit borer;this study;23.45598;85.25573;15;larvae;
Bactrocera zonata;Diptera;Tephritidae;25;0.07;0.003;10;choudary2020;10.1007/s12600-019-00777-4;;;fruit borer;this study;23.45598;85.25573;15;larvae;
Bactrocera zonata;Diptera;Tephritidae;30;0.1;0.0001;10;choudary2020;10.1007/s12600-019-00777-4;;;fruit borer;this study;23.45598;85.25573;15;larvae;
Bactrocera zonata;Diptera;Tephritidae;35;0.08;0.003;10;choudary2020;10.1007/s12600-019-00777-4;;;fruit borer;this study;23.45598;85.25573;15;larvae;
Tuta absoluta;Lepidoptera;Gelechiidae;10;0.0256;0.0033;40;decampos2020;10.1007/s10340-020-01286-8;;;stem borer;this study;42.6391;2.98067;10;female;
Tuta absoluta;Lepidoptera;Gelechiidae;15;0.0533;0.0041;40;decampos2020;10.1007/s10340-020-01286-8;;;leafminer;this study;42.6391;2.98067;10;female;
Tuta absoluta;Lepidoptera;Gelechiidae;20;0.0816;0.00458;40;decampos2020;10.1007/s10340-020-01286-8;;;leafminer;this study;42.6391;2.98067;10;female;
Tuta absoluta;Lepidoptera;Gelechiidae;25;0.1432;0.0117;40;decampos2020;10.1007/s10340-020-01286-8;;;leafminer;this study;42.6391;2.98067;10;female;
Tuta absoluta;Lepidoptera;Gelechiidae;30;0.0979;0.0112;40;decampos2020;10.1007/s10340-020-01286-8;;;leafminer;this study;42.6391;2.98067;10;female;
Tuta absoluta;Lepidoptera;Gelechiidae;33;0.0521;0.0269;40;decampos2020;10.1007/s10340-020-01286-8;;;leafminer;this study;42.6391;2.98067;10;female;
Chrysodeixis chalcites;Lepidoptera;Noctuidae;15;0.0413;0.0029;13;delpino2020;10.1093/ee/nvaa050;;;leaf chewer;this study;28.0079;-16.65571;38;larvae;
Chrysodeixis chalcites;Lepidoptera;Noctuidae;20;0.0599;0.0042;18;delpino2020;10.1093/ee/nvaa050;;;leaf chewer;this study;28.0079;-16.65571;38;larvae;
Chrysodeixis chalcites;Lepidoptera;Noctuidae;25;0.1348;0.006;19;delpino2020;10.1093/ee/nvaa050;;;leaf chewer;this study;28.0079;-16.65571;38;larvae;
Chrysodeixis chalcites;Lepidoptera;Noctuidae;30;0.1319;0.0076;22;delpino2020;10.1093/ee/nvaa050;;;leaf chewer;this study;28.0079;-16.65571;38;larvae;
Pseudaulacaspis pentagona;Hemiptera;Diaspididae;15;0.008;;35;erkiliç1997;10.1007/BF02981474;;;sucker;this study;37.00124268;35.34282804;2.5;female;University of Florida
Pseudaulacaspis pentagona;Hemiptera;Diaspididae;20;0.037;;35;erkiliç1997;10.1007/BF02981474;;;sucker;this study;37.00124268;35.34282804;2.5;female;University of Florida
Pseudaulacaspis pentagona;Hemiptera;Diaspididae;25;0.059;;35;erkiliç1997;10.1007/BF02981474;;;sucker;this study;37.00124268;35.34282804;2.5;female;University of Florida
Pseudaulacaspis pentagona;Hemiptera;Diaspididae;30;0.005;;35;erkiliç1997;10.1007/BF02981474;;;sucker;this study;37.00124268;35.34282804;2.5;female;University of Florida
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;15;0.03;0.002;30;fand2014;10.1016/j.cropro.2013.10.020;simulated;;sucker;this study;18.52143;73.85445;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;20;0.08;0.0001;30;fand2014;10.1016/j.cropro.2013.10.020;simulated;;sucker;this study;18.52143;73.85445;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;25;0.11;0.0001;30;fand2014;10.1016/j.cropro.2013.10.020;simulated;;sucker;this study;18.52143;73.85445;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;30;0.15;0.001;30;fand2014;10.1016/j.cropro.2013.10.020;simulated;;sucker;this study;18.52143;73.85445;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;35;0.16;0.002;30;fand2014;10.1016/j.cropro.2013.10.020;simulated;;sucker;this study;18.52143;73.85445;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;40;0.1;0.005;30;fand2014;10.1016/j.cropro.2013.10.020;simulated;;sucker;this study;18.52143;73.85445;5;female;
Raoiella indica;Acari;Tenuipalpidae;20;0.03;0.001;35;fidelis2019;10.1007/s10493-019-00407-y;rare sample sizes and error;;sucker;this study;2.757722;-60.731528;0.3;female;CABI
Raoiella indica;Acari;Tenuipalpidae;24;0.07;0.001;54;fidelis2019;10.1007/s10493-019-00407-y;rare sample sizes and error;;sucker;this study;2.757722;-60.731528;0.3;female;CABI
Raoiella indica;Acari;Tenuipalpidae;27;0.13;0.01;36;fidelis2019;10.1007/s10493-019-00407-y;rare sample sizes and error;;sucker;this study;2.757722;-60.731528;0.3;female;CABI
Raoiella indica;Acari;Tenuipalpidae;30;-0.04;0.04;0.666;fidelis2019;10.1007/s10493-019-00407-y;rare sample sizes and error;;sucker;this study;2.757722;-60.731528;0.3;female;CABI
Acyrthosiphon gossypii;Hemiptera;Aphididae;18;0.223;;54;gao2013;10.1007/s10340-012-0470-x;;;sucker;this study;43.83208588;87.61562066;3.8;apterae;influentialpoints
Acyrthosiphon gossypii;Hemiptera;Aphididae;21;0.264;;68;gao2013;10.1007/s10340-012-0470-x;;;sucker;this study;43.83208588;87.61562066;3.8;apterae;influentialpoints
Acyrthosiphon gossypii;Hemiptera;Aphididae;24;0.269;;59;gao2013;10.1007/s10340-012-0470-x;;;sucker;this study;43.83208588;87.61562066;3.8;apterae;influentialpoints
Acyrthosiphon gossypii;Hemiptera;Aphididae;27;0.294;;58;gao2013;10.1007/s10340-012-0470-x;;;sucker;this study;43.83208588;87.61562066;3.8;apterae;influentialpoints
Phyllonorycter ringoniella;Lepidoptera;Gracillariidae;13.3;0.025;0.0015;54;geng2017;10.1016/j.aspen.2017.06.009;;;leafminer;this study;37.3779;126.95432;5.02;larvae;
Phyllonorycter ringoniella;Lepidoptera;Gracillariidae;15.3;0.031;0.0016;45;geng2017;10.1016/j.aspen.2017.06.009;;;leafminer;this study;37.3779;126.95432;5.02;larvae;
Phyllonorycter ringoniella;Lepidoptera;Gracillariidae;20.7;0.065;0.0051;76;geng2017;10.1016/j.aspen.2017.06.009;;;leafminer;this study;37.3779;126.95432;5.02;larvae;
Phyllonorycter ringoniella;Lepidoptera;Gracillariidae;26.1;0.061;0.0058;58;geng2017;10.1016/j.aspen.2017.06.009;;;leafminer;this study;37.3779;126.95432;5.02;larvae;
Phyllonorycter ringoniella;Lepidoptera;Gracillariidae;30;0.011;0.009;68;geng2017;10.1016/j.aspen.2017.06.009;;;leafminer;this study;37.3779;126.95432;5.02;larvae;
Phthorimaea operculella;Lepidoptera;Gelechiidae;16;0.042;0.003;17;golizadeh2012;10.1007/s12230-012-9237-4;;;leafminer;this study;38.25142;48.29749;15;larvae;
Phthorimaea operculella;Lepidoptera;Gelechiidae;20;0.095;0.004;17;golizadeh2012;10.1007/s12230-012-9237-4;;;leafminer;this study;38.25142;48.29749;15;larvae;
Phthorimaea operculella;Lepidoptera;Gelechiidae;24;0.158;0.003;17;golizadeh2012;10.1007/s12230-012-9237-4;;;leafminer;this study;38.25142;48.29749;15;larvae;
Phthorimaea operculella;Lepidoptera;Gelechiidae;28;0.228;0.008;17;golizadeh2012;10.1007/s12230-012-9237-4;;;leafminer;this study;38.25142;48.29749;15;larvae;
Phthorimaea operculella;Lepidoptera;Gelechiidae;32;0.192;0.008;17;golizadeh2012;10.1007/s12230-012-9237-4;;;leafminer;this study;38.25142;48.29749;15;larvae;
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0692;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1694;0.0017;19;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2705;0.0026;20;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3707;0.0081;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3535;0.0068;15;gotoh2010;10.1007/s10493-010-9362-z;Brazil strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0586;0.0008;17;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1602;0.0017;21;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;25;0.2704;0.0046;19;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;30;0.3446;0.0066;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;35;0.3634;0.0076;15;gotoh2010;10.1007/s10493-010-9362-z;France strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;34.85;135.6;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;-1.7;37.416667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;28.383333;-16.55;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;39.483333;-0.333333;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;15;0.0663;0.001;17;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;24.066667;121.7;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1505;0.0016;16;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;-20.75;-45.866667;0.45;female;EPPO
Tetranychus evansi;Acari;Tetranychidae;20;0.1505;0.0016;16;gotoh2010;10.1007/s10493-010-9362-z;Japan strain;;sucker;this study;42.75;2.983333;0.45;female;EPPO
